review_id,order_id,rating,review_text,review_date,helpful_count
REV_002346,ORD_000951,4,Happy with purchase,2024-02-15,32
REV_002347,ORD_000255,5,Perfect!,2024-02-04,34
REV_002348,ORD_001530,5,Perfect!,2024-05-25,41
REV_002349,ORD_000889,3,It's okay,2024-03-22,27
REV_002350,ORD_003789,4,Nice,2024-11-17,20
REV_002351,ORD_003126,5,Perfect!,2024-09-17,20
REV_002352,ORD_002135,5,Perfect!,2023-04-29,19
REV_002353,ORD_004709,2,Below expectations,2024-02-24,19
REV_002354,ORD_002654,2,Meh,2024-05-23,16
REV_002355,ORD_000683,5,Exceeded expectations!,2023-05-22,10
REV_002356,ORD_003547,5,Perfect!,2023-08-05,49
REV_002357,ORD_003982,5,Love it!,2023-05-31,6
REV_002358,ORD_002036,4,Nice,2023-03-27,6
REV_002359,ORD_002260,3,Fair,2024-06-18,14
REV_002360,ORD_003427,5,Exceeded expectations!,2024-04-14,41
REV_002361,ORD_002099,5,Love it!,2023-03-28,21
REV_002362,ORD_000942,2,Meh,2023-05-23,10
REV_002363,ORD_001292,4,Recommended,2025-01-12,5
REV_002364,ORD_004261,5,Exceeded expectations!,2023-08-07,38
REV_002365,ORD_002566,2,Could be better,2023-09-29,7
REV_002366,ORD_001778,2,Not great,2023-04-27,3
REV_002367,ORD_004237,5,Excellent!,2023-07-30,15
REV_002368,ORD_000019,3,Decent,2024-04-19,32
REV_002369,ORD_004719,4,Nice,2024-09-13,30
REV_002370,ORD_002948,4,Recommended,2024-07-25,42
REV_002371,ORD_001085,3,Fair,2024-05-05,10
REV_002372,ORD_003895,4,Good product,2023-07-22,36
REV_002373,ORD_004677,5,Perfect!,2023-07-18,30
REV_002374,ORD_002471,5,Exceeded expectations!,2024-09-17,19
REV_002375,ORD_004657,5,Excellent!,2023-12-09,38
REV_002376,ORD_004842,4,Recommended,2023-06-02,11
REV_002377,ORD_004517,4,Nice,2024-06-19,49
REV_002378,ORD_004170,5,Perfect!,2024-02-29,42
REV_002379,ORD_002849,5,Excellent!,2023-08-17,26
REV_002380,ORD_001313,4,Happy with purchase,2024-04-14,23
REV_002381,ORD_003130,3,Average,2023-08-09,32
REV_002382,ORD_001095,4,Nice,2024-01-22,29
REV_002383,ORD_000682,5,Exceeded expectations!,2024-06-27,16
REV_002384,ORD_003794,5,Excellent!,2024-12-02,16
REV_002385,ORD_003754,3,It's okay,2023-08-25,11
REV_002386,ORD_000266,1,Terrible,2024-02-25,26
REV_002387,ORD_001663,2,Not great,2024-07-10,31
REV_002388,ORD_000339,4,Happy with purchase,2024-08-04,31
REV_002389,ORD_004168,4,Happy with purchase,2023-02-24,2
REV_002390,ORD_003510,4,Solid quality,2024-12-16,14
REV_002391,ORD_002030,3,It's okay,2023-08-07,7
REV_002392,ORD_002312,4,Solid quality,2023-10-30,7
REV_002393,ORD_004172,3,Decent,2023-04-23,18
REV_002394,ORD_002492,4,Nice,2024-09-09,23
REV_002395,ORD_000781,3,It's okay,2024-07-18,10
REV_002396,ORD_004327,5,Perfect!,2023-11-15,48
REV_002397,ORD_002438,3,Meets expectations,2024-04-28,31
REV_002398,ORD_004396,5,Perfect!,2024-09-20,22
REV_002399,ORD_000933,5,Perfect!,2024-07-30,6
REV_002400,ORD_000527,5,Excellent!,2024-12-02,0
REV_002401,ORD_003626,4,Nice,2024-03-11,14
REV_002402,ORD_003572,3,Decent,2023-12-01,34
REV_002403,ORD_003995,5,Excellent!,2023-12-22,9
REV_002404,ORD_001821,5,Excellent!,2023-07-11,20
REV_002405,ORD_004909,3,Average,2024-10-25,3
REV_002406,ORD_002285,4,Recommended,2024-07-20,43
REV_002407,ORD_002958,4,Recommended,2023-03-22,20
REV_002408,ORD_004905,4,Nice,2024-05-22,27
REV_002409,ORD_002482,3,Decent,2023-07-19,9
REV_002410,ORD_003019,5,Excellent!,2024-11-24,27
REV_002411,ORD_004264,3,Average,2024-03-16,27
REV_002412,ORD_002529,5,Exceeded expectations!,2023-07-04,28
REV_002413,ORD_002896,3,Fair,2024-01-29,16
REV_002414,ORD_004944,4,Happy with purchase,2023-12-02,7
REV_002415,ORD_003770,4,Good product,2024-10-24,0
REV_002416,ORD_004968,3,Fair,2023-09-18,5
REV_002417,ORD_003932,3,Average,2023-12-12,5
REV_002418,ORD_003099,1,Do not buy,2024-09-24,4
REV_002419,ORD_000322,2,Meh,2024-09-17,44
REV_002420,ORD_003606,5,Perfect!,2023-07-04,27
REV_002421,ORD_000411,3,Decent,2023-08-04,23
REV_002422,ORD_003000,4,Good product,2023-08-02,33
REV_002423,ORD_002089,3,Average,2023-10-04,29
REV_002424,ORD_004407,3,Decent,2023-08-16,4
REV_002425,ORD_002503,4,Good product,2024-05-31,8
REV_002426,ORD_001826,2,Not great,2024-06-07,28
REV_002427,ORD_000429,5,Exceeded expectations!,2023-06-29,12
REV_002428,ORD_003037,4,Recommended,2024-07-18,34
REV_002429,ORD_003403,5,Perfect!,2024-02-03,17
REV_002430,ORD_002304,2,Meh,2024-08-31,12
REV_002431,ORD_001184,5,Love it!,2024-11-02,19
REV_002432,ORD_003283,5,Amazing product!,2023-09-24,33
REV_002433,ORD_001812,4,Solid quality,2023-09-14,37
REV_002434,ORD_002279,4,Good product,2024-08-04,32
REV_002435,ORD_003509,4,Recommended,2023-09-16,20
REV_002436,ORD_001971,3,Average,2023-10-04,20
REV_002437,ORD_000435,4,Happy with purchase,2024-05-28,47
REV_002438,ORD_000069,4,Recommended,2023-11-22,48
REV_002439,ORD_000721,4,Good product,2023-02-07,0
REV_002440,ORD_001554,4,Happy with purchase,2024-08-21,35
REV_002441,ORD_001297,3,Meets expectations,2024-10-01,18
REV_002442,ORD_001072,5,Excellent!,2024-03-26,7
REV_002443,ORD_003739,5,Exceeded expectations!,2024-01-26,37
REV_002444,ORD_001728,5,Perfect!,2024-01-08,41
REV_002445,ORD_003687,5,Exceeded expectations!,2024-08-09,28
REV_002446,ORD_000510,4,Happy with purchase,2023-08-13,19
REV_002447,ORD_001199,3,Decent,2023-11-13,41
REV_002448,ORD_004597,4,Good product,2023-08-06,14
REV_002449,ORD_003233,5,Exceeded expectations!,2023-08-25,34
REV_002450,ORD_001828,2,Below expectations,2025-01-02,23
REV_002451,ORD_004013,5,Excellent!,2024-10-12,20
REV_002452,ORD_002480,3,Fair,2024-01-07,8
REV_002453,ORD_000553,3,Average,2023-04-15,11
REV_002454,ORD_000474,3,It's okay,2023-01-31,25
REV_002455,ORD_000802,4,Recommended,2024-04-30,27
REV_002456,ORD_004683,5,Love it!,2024-11-06,34
REV_002457,ORD_002681,5,Amazing product!,2024-02-11,40
REV_002458,ORD_002023,3,Fair,2024-07-28,5
REV_002459,ORD_004197,4,Recommended,2024-07-29,17
REV_002460,ORD_001367,4,Happy with purchase,2024-03-04,27
REV_002461,ORD_003044,5,Perfect!,2024-02-08,4
REV_002462,ORD_004715,5,Amazing product!,2024-01-28,19
REV_002463,ORD_002689,4,Recommended,2023-12-13,27
REV_002464,ORD_002245,4,Good product,2024-07-20,20
REV_002465,ORD_004120,5,Amazing product!,2023-12-30,7
REV_002466,ORD_004213,4,Good product,2023-03-06,44
REV_002467,ORD_001133,1,Waste of money,2024-01-20,37
REV_002468,ORD_001705,1,Waste of money,2025-01-14,37
REV_002469,ORD_002238,3,It's okay,2024-09-07,10
REV_002470,ORD_000834,3,Average,2024-06-03,36
REV_002471,ORD_004280,4,Happy with purchase,2024-02-24,11
REV_002472,ORD_003994,3,It's okay,2023-07-26,49
REV_002473,ORD_003462,2,Disappointed,2024-12-08,23
REV_002474,ORD_000417,5,Amazing product!,2024-05-12,12
REV_002475,ORD_004026,4,Nice,2024-02-25,18
REV_002476,ORD_000298,3,Fair,2024-01-12,9
REV_002477,ORD_001425,4,Recommended,2023-08-31,30
REV_002478,ORD_002021,4,Recommended,2024-05-29,12
REV_002479,ORD_001642,5,Love it!,2023-06-10,28
REV_002480,ORD_001504,5,Exceeded expectations!,2024-12-31,21
REV_002481,ORD_002107,2,Below expectations,2024-09-26,36
REV_002482,ORD_002183,3,Fair,2023-05-31,16
REV_002483,ORD_004956,4,Recommended,2024-10-10,2
REV_002484,ORD_000055,5,Amazing product!,2023-07-04,34
REV_002485,ORD_004823,5,Excellent!,2023-06-03,31
REV_002486,ORD_003632,5,Exceeded expectations!,2023-08-04,18
REV_002487,ORD_002290,5,Exceeded expectations!,2023-12-31,12
REV_002488,ORD_001068,4,Happy with purchase,2024-07-06,17
REV_002489,ORD_003370,4,Good product,2023-09-20,19
REV_002490,ORD_004089,5,Love it!,2024-12-24,20
REV_002491,ORD_003153,2,Below expectations,2024-04-29,30
REV_002492,ORD_003990,2,Not great,2024-03-27,2
REV_002493,ORD_004611,4,Recommended,2024-04-25,35
REV_002494,ORD_002894,5,Perfect!,2024-07-01,50
REV_002495,ORD_001722,4,Happy with purchase,2024-05-18,15
REV_002496,ORD_002456,4,Recommended,2023-09-27,40
REV_002497,ORD_001596,4,Recommended,2024-10-11,20
REV_002498,ORD_004052,5,Exceeded expectations!,2023-09-09,36
REV_002499,ORD_002360,4,Good product,2023-04-12,35
REV_002500,ORD_004671,4,Nice,2024-03-31,36
REV_002501,ORD_003585,5,Exceeded expectations!,2023-06-14,19
REV_002502,ORD_001136,2,Below expectations,2024-09-04,32
REV_002503,ORD_004004,5,Love it!,2024-08-23,43
REV_002504,ORD_000706,2,Not great,2024-10-25,4
REV_002505,ORD_003577,3,It's okay,2024-05-08,14
REV_002506,ORD_001544,3,Decent,2023-04-13,2
REV_002507,ORD_003744,3,It's okay,2023-11-26,48
REV_002508,ORD_003259,4,Nice,2023-12-05,50
REV_002509,ORD_003236,5,Exceeded expectations!,2023-11-06,4
REV_002510,ORD_003310,5,Perfect!,2023-02-08,15
REV_002511,ORD_000361,4,Recommended,2023-09-08,10
REV_002512,ORD_002224,5,Excellent!,2024-06-26,35
REV_002513,ORD_003014,5,Excellent!,2024-12-05,25
REV_002514,ORD_000463,5,Love it!,2024-12-01,18
REV_002515,ORD_000984,5,Exceeded expectations!,2023-04-11,20
REV_002516,ORD_003179,1,Terrible,2024-02-05,48
REV_002517,ORD_002318,5,Amazing product!,2023-01-23,19
REV_002518,ORD_003036,5,Excellent!,2024-10-03,29
REV_002519,ORD_002913,5,Love it!,2023-05-17,37
REV_002520,ORD_004776,4,Recommended,2024-08-28,35
REV_002521,ORD_000572,5,Amazing product!,2024-02-04,30
REV_002522,ORD_002881,2,Not great,2023-03-30,50
REV_002523,ORD_002037,3,Average,2023-09-24,33
REV_002524,ORD_000343,4,Happy with purchase,2023-06-21,42
REV_002525,ORD_001866,4,Nice,2024-09-11,10
REV_002526,ORD_003295,4,Happy with purchase,2023-05-01,15
REV_002527,ORD_001346,4,Good product,2024-01-13,41
REV_002528,ORD_000536,4,Solid quality,2023-10-09,41
REV_002529,ORD_000201,3,Decent,2024-12-24,16
REV_002530,ORD_000569,5,Perfect!,2023-11-10,10
REV_002531,ORD_004097,4,Solid quality,2023-11-09,13
REV_002532,ORD_000031,5,Perfect!,2024-08-30,24
REV_002533,ORD_004888,5,Amazing product!,2023-11-21,20
REV_002534,ORD_003627,5,Exceeded expectations!,2023-09-28,17
REV_002535,ORD_004822,5,Love it!,2023-10-07,30
REV_002536,ORD_001653,5,Amazing product!,2024-04-17,27
REV_002537,ORD_000519,5,Amazing product!,2025-01-03,32
REV_002538,ORD_000597,3,Average,2023-07-19,14
REV_002539,ORD_002756,5,Amazing product!,2023-04-01,40
REV_002540,ORD_000465,5,Amazing product!,2023-10-07,11
REV_002541,ORD_002726,5,Perfect!,2023-05-27,21
REV_002542,ORD_004181,5,Love it!,2024-06-17,33
REV_002543,ORD_001040,5,Love it!,2024-04-13,42
REV_002544,ORD_002825,2,Could be better,2024-05-23,14
REV_002545,ORD_002462,5,Exceeded expectations!,2024-12-27,44
REV_002546,ORD_003262,5,Exceeded expectations!,2023-05-27,48
REV_002547,ORD_001850,5,Exceeded expectations!,2024-10-08,45
REV_002548,ORD_003089,1,Very disappointed,2024-10-15,46
REV_002549,ORD_003254,2,Disappointed,2023-05-29,17
REV_002550,ORD_004787,5,Amazing product!,2024-12-07,38
REV_002551,ORD_003752,4,Solid quality,2024-12-21,38
